et_tdb,x,y,z,vx,vy,vz
646142469.1843361,0.4780467571044544,-0.6920527051466174,0.0655700949657334,0.0152542832256064,0.0114109097816062,-0.0036741833378736
646185669.1843361,0.4856442769400143,-0.6863047140345921,0.0637289993799161,0.0151354487868666,0.0115808685315142,-0.003690128034014
646228869.1842959,0.4931818594599926,-0.6804720252241259,0.0618800382283719,0.0150145357771789,0.0117496956289733,-0.0037056449524366
646272069.1842959,0.5006584681423576,-0.674555211956559,0.0600234263669327,0.0148915553355448,0.0119173614228234,-0.0037207302364014
646315269.1842959,0.5080730721625327,-0.6685548622839923,0.0581593805629125,0.0147665191129857,0.0120838363229162,-0.0037353800970406
646358469.1842556,0.5154246466496899,-0.662471579036172,0.0562881194606906,0.0146394392736386,0.0122490908105674,-0.0037495908152796
646401669.1842556,0.5227121729435305,-0.6563059797821255,0.0544098635463372,0.0145103284955995,0.0124130954491042,-0.003763358743747
646444869.1842556,0.5299346388514201,-0.6500586967864992,0.0525248351112869,0.0143791999715082,0.012575820894499,-0.0037766803086702
646488069.1842153,0.5370910389057539,-0.6437303769605622,0.0506332582150697,0.0142460674088733,0.0127372379060843,-0.0037895520117548
646531269.1842153,0.5441803746214159,-0.6373216818078308,0.0487353586471038,0.0141109450301298,0.0128973173573408,-0.0038019704320481
646574469.1841751,0.5512016547532014,-0.6308332873642836,0.0468313638875644,0.0139738475724289,0.0130560302467519,-0.0038139322277831
646617669.1841751,0.5581538955530637,-0.6242658841331348,0.044921503067333,0.0138347902871544,0.0132133477087173,-0.003825434138202
646660869.1841751,0.565036121027056,-0.6176201770141365,0.0430060069270425,0.0136937889391632,0.0133692410245175,-0.0038364729853577
646704069.184135,0.5718473631918163,-0.6108968852273879,0.0410851077752251,0.0135508598057472,0.0135236816333227,-0.0038470456758919
646747269.184135,0.578586662330469,-0.6040967422316289,0.0391590394455798,0.0134060196753125,0.0136766411432369,-0.0038571492027865
646790469.184135,0.5852530672477908,-0.5972204956370093,0.0372280372533691,0.0132592858457753,0.0138280913423702,-0.0038667806470898
646833669.1840947,0.5918456355245081,-0.5902689071123108,0.0352923379509615,0.0131106761226704,0.0139780042099307,-0.0038759371796117
